"Title","Video ID","Upload date/timestamp"
"Coding Bootcamp Tokyo | Le Wagon Demo Day - Batch #94","yzyHbPqFCz8","2017-11-16T18:02:40Z"
"Talk avec Max Aniort, cofondateur Le Collectionist","v4DeaUvvVyQ","2017-11-10T12:37:16Z"
"Le Wagon Talk with Marc-Antoine Ducas, CEO & founder, Netlift","1ln5V78gaj0","2017-11-06T16:06:22Z"
"Talk with Yann Sander, CPO & Co-founder of YUGO","8-FybhDY_Vs","2017-11-06T11:45:15Z"
"Le Wagon Talk with Christine Renaud, CEO & Co-founder, e180","UcTQExhIupE","2017-11-03T16:02:33Z"
"5 apps developed at Le Wagon Barcelona - Batch #95","5srb2sezt5w","2017-11-02T14:56:14Z"
"Talk with Julien Callede, co-founder at Made.com","gYkA6J8TQGs","2017-10-31T10:53:33Z"
"UX User Research 101","oeSsyb-tzfo","2017-10-30T12:10:53Z"
"Introduction to React","_ZTT9kw3PIE","2017-10-26T14:38:33Z"
"Talk avec Florent Robert, co-fondateur de Bruno","ONJCvppH2QM","2017-10-26T14:27:33Z"
"Wagon Talk com Marcus Ribeiro e Leonardo Camelo da Pluga.co","tBtmh7LtRdE","2017-10-24T12:45:23Z"
"Wagon Talk com Gabriel Gaspar - Nibo","9Twx8XXN2tA","2017-10-24T11:32:21Z"
"7 apps developed at Le Wagon Lisbon - Batch#86","n_1XpHJTil4","2017-10-18T09:24:31Z"
"Talk with Oussama Ammar, co-founder at The Family","zCqZUaYr8ZE","2017-10-13T13:49:25Z"
"3 apps developed at Le Wagon Aix-Marseille - Batch #91","TggYdBx0oLo","2017-10-11T19:07:55Z"
"WagonTalk com Daniel Gomes (Cofundador da Nexoos)","EqANktSWu6U","2017-10-11T13:14:20Z"
"7 apps developed at Le Wagon Bordeaux - Batch #85","Wi-HPs_Y05M","2017-10-10T15:52:20Z"
"Workshop - Pagamentos Online no Brasil - Jerome Pays (Lyra/Payzen)","b3rzJqEFg1M","2017-10-07T22:19:38Z"
"Coding bootcamp China - 2 apps developed at Le Wagon Chengdu - Batch #88","ph56BYAhZ18","2017-10-06T10:09:26Z"
"Coding bootcamp China - 3 apps developed at Le Wagon Shanghai - Batch #90","Py-rkKgbiS8","2017-10-04T00:35:23Z"
"WagonTalk com Pedro Waengertner (Fundador da ACE)","cEzWsnGdjxU","2017-10-03T14:53:58Z"
"7 apps developed at Le Wagon Berlin - Batch #92","HVxlNi99cp0","2017-10-01T13:56:12Z"
"Le Wagon DemoDay - Batch #87 - Lille","IQJxZ2vzrIk","2017-09-26T09:56:44Z"
"Wagon Talk com Rodrigo Machado | Catarse","Y1bRYSqtec8","2017-09-21T06:55:33Z"
"6 apps developed at Le Wagon Rio - Batch #84","9TfmKSBAU9A","2017-09-20T00:25:31Z"
"Wagon Talk with Alex Vazquez from Codepen","xGGkwylxpZ8","2017-09-18T16:23:49Z"
"Giving the mic to Le Wagon London Alumni","ZSuq6iTfQ6M","2017-09-15T15:55:44Z"
"7 apps developed at Le Wagon London - Batch #93","Odmp1dAG_Ks","2017-09-15T14:43:29Z"
"Coding Bootcamp Tokyo | Le Wagon Demo Day - Batch #78","tbwNSZVBFoY","2017-09-12T16:51:20Z"
"Le Wagon World Retreat 2017 - Ericeira, Portugal","VUwd0J86_14","2017-09-12T09:45:05Z"
"Le Wagon DemoDay - Batch #81 - São Paulo","1zPbIwcwCt8","2017-09-11T00:56:03Z"
"Alumni - 9 semaines au Wagon Nantes","CX_2XN0w2zU","2017-09-06T13:37:01Z"
"Le Wagon London - Everyday life - Batch #93","tgPdjLlmSVI","2017-09-06T10:15:28Z"
"3 apps developed at Le Wagon Nantes - Batch #79","qPNL97U9xlg","2017-09-05T14:08:07Z"
"12 apps developed at Le Wagon Paris - Batch #83","EDdyiaX6bw0","2017-09-01T18:40:27Z"
"WagonTalk - Max Rofagha - Finimize","Kgsak0j0jbE","2017-08-30T13:53:23Z"
"Wagon Talk com Diego Simon | VivaReal","8ZU5u4EYgu8","2017-08-24T14:35:56Z"
"Watson e a nova era da computação por Alexis Silva","Ut_iFUPzld0","2017-08-18T14:19:09Z"
"WeChat Mini Programs \u5c0f\u7a0b\u5e8f development (crash course)","2P28lSgNWTA","2017-08-14T15:18:07Z"
"Talk with Slade Sundar : lessons from Silicon Valley","AOJbfqJKWes","2017-08-14T13:23:05Z"
"Talk avec Arnaud Péré, co-fondateur de Monsieur T-Shirt","hb_PO4hTqpk","2017-08-14T13:06:10Z"
"Build your first bot for Messenger","hmfh27oyBCM","2017-08-11T09:36:45Z"
"Talk com Dennis Wang, cofundador da Easytaxi","p7nYK9dLZPk","2017-08-11T02:22:54Z"
"WagonTalk - Akarsh Sanghi - Design lead at N26","4XoafeipWiA","2017-08-08T09:23:54Z"
"WagonTalk - Cyrille Reboul - Webedia Brasil","td5Ko4p87G4","2017-08-04T20:44:58Z"
"Scaling Knowledge: A Look at Airbnb Data Science Team","6QVXPNrSbLU","2017-08-03T14:47:15Z"
"Coding Bootcamp Montreal | 5 apps developed at Le Wagon Montréal - Demo Day Batch #77","t37VEOs4pjA","2017-07-28T23:49:40Z"
"Hack your Sales! - B2B","HhALH1gNpek","2017-07-28T14:49:10Z"
"Comment communiquer pour une startup ?","XgIL8khfXBY","2017-07-27T10:15:40Z"
"How to build a killer Chatbot","p1UNO5wZH3s","2017-07-27T10:08:48Z"
"The Chatbot Landscape","3eCa79NHZdU","2017-07-27T10:02:55Z"
"WagonTalk avec Emmanuel Coste, CEO de Revevol","MxmRQj0Bulg","2017-07-27T08:33:14Z"
"Talk avec Steve Anavi, Co-Founder & President de Qonto","mZiUCl_C1As","2017-07-27T08:23:51Z"
"Coding Bootcamp Barcelona | Le Wagon - Batch #75 Demo Day","H12m0hLtl2M","2017-07-26T08:05:34Z"
"WagonTalk avec Edouard Rudolf, fondateur d'En Voiture Simone","PcRNJLQy1m0","2017-07-19T15:37:08Z"
"WagonTalk avec Sandro Munda, Fondateur de Forest Admin","JdOdzM20jcU","2017-07-19T15:30:11Z"
"Le Wagon Talk - Diversité dans les Tech : Perspectives & Actions - Un panel de discussion","JJdfcs_Zj88","2017-07-19T03:22:29Z"
"Le Wagon DemoDay - Batch #72 - Lyon","c11UIDNT3BI","2017-07-11T13:28:26Z"
"Coding bootcamp China - Le Wagon DemoDay - Batch #76 - Shanghai","UXHQdbL2LH8","2017-07-11T00:50:54Z"
"MVP Ninja / MVP do McGyver","vLeXhmKm9wk","2017-07-03T14:47:44Z"
"Le Wagon DemoDay - Batch #74 - London","xkr4inIoj5I","2017-06-28T17:06:14Z"
"Le Wagon DemoDay - Batch #67 - Bordeaux","L63znx0MwJg","2017-06-28T16:07:34Z"
"Le Wagon London - Everyday life - Batch #74","qL5zJRj7Cec","2017-06-16T15:57:03Z"
"Le Wagon DemoDay - Batch #71 - Lisbon","62rloYih2qY","2017-06-15T14:44:19Z"
"Coding Bootcamp Marseille | Le Wagon Demo Day - Batch #66","Ayrr7mZUEdU","2017-06-13T08:34:16Z"
"Le Wagon DemoDay - Batch #70 - Paris","XgU3fxq44F8","2017-06-09T18:51:46Z"
"Le Wagon DemoDay - Batch #65 - Berlin","h0CSK2mNN9g","2017-05-19T14:00:17Z"
"Wagon Talk - Rodrigo Borges - Buscape - Domo Invest","kV0wiEf8sAw","2017-05-17T01:27:31Z"
"Le Wagon DemoDay - Batch #64 - São Paulo","7iLoXOZwaiQ","2017-05-16T03:32:48Z"
"Talk avec Maxime Brousse, Co fondateur de Selency","m_7y572Txyg","2017-05-12T13:01:38Z"
"Talk avec Pierre Mugnier, co-fondateur de Side","YieLGJixnHA","2017-05-12T12:57:20Z"
"Talk avec Jérémy Clédat, fondateur de Jukebox (Welcome To The Jungle)","nxe21HZAm18","2017-05-12T12:53:43Z"
"Talk avec Jean-Charles Samuelian, CEO & Co-founder d'Alan","zNN7IYka02E","2017-05-12T10:39:23Z"
"How to pull off Continuous Integration?","FjtpWhfLchg","2017-05-12T09:22:54Z"
"Coding Bootcamp Tokyo | Le Wagon Demo Day - Batch #58","QMDunGmWEAw","2017-05-08T14:52:09Z"
"Le Wagon DemoDay - Batch #62 - Amsterdam","GgclQBzYzPs","2017-05-08T14:51:35Z"
"Le Wagon DemoDay - Batch #60 - Nantes","Nl7CHPn0-0o","2017-05-02T16:34:56Z"
"What it's like to experience Le Wagon Montreal according to our first batch","RODFbVCmnk4","2017-05-01T19:39:12Z"
"Le Wagon DemoDay - Batch #63 - Montréal","Uez3x8lbUcY","2017-04-29T00:24:01Z"
"Le Wagon DemoDay - Batch #50 - Rio De Janeiro","K9Zrl60TtRM","2017-04-28T08:40:03Z"
"Coding Bootcamp Barcelona | Le Wagon - Batch #57 Demo Day","ix2MSogI-08","2017-04-27T09:47:45Z"
"Coding Bootcamp Marseille | Le Wagon Demo Day - Batch #53","xG7YB211Z4M","2017-04-25T07:51:14Z"
"Wagon Talk - Takafumi Ikeda - Lead Solutions Engineer at GitHub","iYwDZgMo4bE","2017-04-20T09:06:52Z"
"Coding bootcamp China - Le Wagon DemoDay - Batch #61 - Shanghai","ZN5JzrPWnwc","2017-04-12T08:53:23Z"
"Le Wagon DemoDay - Batch #54 - London","WRYS6-9gvCg","2017-04-10T14:18:48Z"
"Le Wagon DemoDay - Batch #59 - Paris","tZKlC27WjtM","2017-03-31T11:01:14Z"
"Le Wagon DemoDay - Batch #49 - Lisbon","ZzA7TZxkkz8","2017-03-25T17:48:28Z"
"Le Wagon DemoDay - Batch #51 - Bordeaux","ZkBbAaof2z4","2017-03-24T15:31:39Z"
"Wagon Talk - Eloi Déchery - Zarpo Viagens","BmoRC8Nck3M","2017-03-24T13:48:05Z"
"Coding Bootcamp Review - Le Wagon Barcelona","0mqW6JGFDd4","2017-03-16T17:39:33Z"
"Wagon Talk - Felipe Continentino - Queremos!","K2p50xIB7ag","2017-03-10T21:37:34Z"
"Le Wagon London - Everyday life - Batch #54","2EmXDFfH4L8","2017-03-10T14:00:56Z"
"Le Wagon DemoDay - Batch #48 - Paris","gX1ZnS2QYd4","2017-03-10T10:45:02Z"
"Iniciação a HTML CSS Bootstrap - Criar uma landing Page em 2 horas","G0RIx2SCzAg","2017-03-09T19:46:29Z"
"Wagon Talk - Alexia Ohannessian - Trello","GFLEqxEVBi8","2017-02-13T14:34:42Z"
"Skills técnicos básicos para um Product Manager","1IAUjdQHWf8","2017-02-11T22:44:29Z"
"Ape\u0301roTalk avec Patrick Joubert, Recast.AI","gl4j-XHnl0w","2017-02-03T14:36:27Z"
"Le Wagon DemoDay - Batch #46 - São Paulo","JZOCJ7R28a4","2017-01-25T20:43:38Z"
"Coding Bootcamp Barcelona | Le Wagon Demo Day - Batch #44","8AhoVqlOnHA","2017-01-24T13:59:26Z"
"Le Wagon DemoDay - Batch #41 - London","dunWadiuaPI","2017-01-12T12:17:36Z"
"Le Wagon DemoDay - Batch #47 - Nantes","-BOLID92z4E","2017-01-05T11:55:09Z"
"WeChat APIs: a kick-starter for new developers","8_2n-UliWzg","2016-12-21T12:48:32Z"
"WTF is Product Management","jVFwE2iwDHE","2016-12-21T10:05:50Z"
"ApéroTalk avec Quentin Sannié de Devialet","5txkUjiuxkA","2016-12-17T18:11:53Z"
"Le Wagon DemoDay - Batch #43 - Paris","NqMqlUuNSUc","2016-12-17T14:00:33Z"
"Wagon Talk - Adriano Wiermann e Felipe Baracchini  - Broou","8DUH4oiO8FA","2016-12-15T00:07:56Z"
"Ape\u0301roTalk avec Thomas Cottin, CTO & Co-Fondateur d'Event Corner","HTnY09A5qkM","2016-12-12T09:27:58Z"
"Git e Github para iniciantes (e fãs do filme Back to the Future...)","vsMPoahu6Ds","2016-11-30T20:56:32Z"
"Design e UI para quem não é designer...","leQmDALXC7w","2016-11-24T22:38:31Z"
"Le Wagon DemoDay - Batch #29 - Brussels","x1vn3mIN-tI","2016-11-23T16:27:58Z"
"Wagon Talk - Bernardo Faria VP Foxbit","xiJEF6EJjwE","2016-11-16T16:35:42Z"
"ApéroTalk avec François-Xavier Trancart, CEO d'Artsper","--VU9YLIaXE","2016-11-16T13:37:29Z"
"WagonTalk - Adriano Fontana - Cofundador BoaConsulta","qvgvV8n0-1w","2016-11-12T10:25:55Z"
"UX & Product design for beginners","4CyMMypeTtY","2016-11-07T16:30:40Z"
"Wagon Talk - Tie Lima, Cofundador da Enjoei =)","hz97GtdTLu4","2016-11-05T02:04:17Z"
"Le Wagon Paris - Job Fair #1","iCcKaF1sDl0","2016-11-04T13:51:00Z"
"Demo Day Batch #34 - Numooh","BstDkn7kcLQ","2016-11-01T14:28:41Z"
"Demo Day Batch #34 - Client Premium","yUsRr1zmIC4","2016-11-01T14:25:56Z"
"Demo Day Batch #34 - Calendr.io","ApxWYzIR5cs","2016-11-01T13:40:41Z"
"A Taste of Le Wagon in Lisbon","mTlbXz6EEJQ","2016-10-25T22:45:31Z"
"AperoTalk with Olivier de Brauwere, co-founder at Brussels Beer Project","2myxMqQagu8","2016-10-25T13:03:21Z"
"Introduction to Machine Learning","u7wkj1XCJJs","2016-10-19T09:34:34Z"
"Airbnb mockup with Sketch","zR-6RW3kHyM","2016-10-12T10:59:30Z"
"Basic tech skills for a Product Manager","4nH7luM9LM0","2016-10-11T15:42:13Z"
"ApéroTalk avec Alix de Sagazan, Co-fondatrice de AB Tasty","nUktNwiebJY","2016-10-04T14:54:32Z"
"ApéroTalk avec Hugo Mercier, CEO de Rythm","5iXDuU2nIqo","2016-10-04T14:42:53Z"
"AperoTalk avec Olivier Le Blainvaux, CEO de TechnoFOUNDERS","2gPGEQ_FD-Q","2016-10-04T14:32:12Z"
"UI & Web-design for beginners","QJ9ygdD2sIY","2016-10-04T13:31:43Z"
"Introdução ao Javascript","pXSIMSS9MZ8","2016-10-01T15:44:28Z"
"Paris Demoday | Web Development batch #800 #801","8AQchzcwLaw","2022-03-18T10:25:28Z"
"Paris Demoday | Part-time Data Science batch #704","mHAeSqMq894","2022-03-17T11:00:32Z"
"Paris Demoday | Part-time Web Development batch #703","w4HZNSZVS6U","2022-03-17T10:48:20Z"
"Alumni Story | Sarah | From neuroscience to Data Science","JFELtPHTQQI","2022-03-17T05:39:56Z"
"Le Wagon Amsterdam | Demo Day Web Development - Batch#824","Xa3e58jxyb8","2022-03-15T11:52:01Z"
"Coding Bootcamp Montreal | Le Wagon Demo Day #791","MSlCtJjQQbo","2022-03-14T15:23:49Z"
"Le Wagon London: \"My Most Inspiring Woman\" | International Women's Day 2022","7P3xoEiNqHw","2022-03-07T18:20:41Z"
"Discover Le Wagon Brussels","4x3VY0VET9c","2022-03-03T12:06:25Z"
"Alumni Story | Arthur | From a career in Consulting to Data Science","PKKPSP0uGOE","2022-03-02T10:13:25Z"
"Nantes Demoday I Web Developpement & Data Batchs #756 et #770","Ngbj4YA7SgM","2022-02-28T15:35:39Z"
"Rennes Demoday I Batch #758 ( Automne 2021)","v3IltKHNTcg","2022-02-28T15:28:25Z"
"Alumni Story | Elodie Marie Duffau, Freelance Developer and Entrepreneur","bd_CIJNaYYg","2022-02-25T09:31:48Z"
"Alumni Story | Henry | From Banking to Application Development","T8j8C1BVlHM","2022-02-15T00:40:34Z"
"Le Wagon Melbourne Demo Day | Batch #711 | Web Development","H6DYLWaRXi8","2022-02-12T05:41:20Z"
"Alumni Story I Manon, Head of Product @Lalalab","Vdj9QEIE3mE","2022-02-11T07:00:07Z"
"Le Wagon Nice Demoday I Batch 773 & 778 I Web & Data Science","IpiYW3e9PyE","2022-02-07T15:55:22Z"
"Le Wagon Marseille I Batchs 774 776 779 I Web and Data Science","LjQVl7D0oGs","2022-02-07T15:53:06Z"
"Demo Day | Le Wagon Stockholm | Web Development Batch #747","IQ4BTFDZVHI","2022-02-04T13:28:11Z"
"Alumni Story I Pierre, Product Manager @Matera","yS6-yEVftXA","2022-02-04T07:00:12Z"
"Coding Bootcamp Singapore | Le Wagon Demo Day Batch #771","st-6f8JGtWc","2022-02-03T05:09:52Z"
"Alumni Story I Johanna, Product Manager @Cardiologs","wPVRjqtCAdc","2022-01-28T07:00:29Z"
"Alumni Story | Thomas, CTO at Seraphin","O6myWQz1Xoc","2022-01-25T14:39:01Z"
"Alumni Story | Yassine, from travel agent to entrepreneur","nLReIKbtNyw","2022-01-24T17:08:42Z"
"Alumni Story | Daniella Fernandes, Software Engineer at Lloyds Bank | Le Wagon Web Development Grad","V_kXke-kqkw","2022-01-24T14:14:04Z"
"Alumni Story | Priscilla Fearn, Product Manager at ASOS | Le Wagon Data Science Graduate","ULzYUbxDre0","2022-01-24T12:45:29Z"
"Alumni Story | Loubna, from head of flight cabin crew to product manager","vg6w3Pnt6do","2022-01-21T17:57:01Z"
"Le Wagon Melbourne Demo Day | Batch #757 | Web Development","MrIAyvLN2Fs","2022-01-20T02:55:27Z"
"Demo Day | Le Wagon Amsterdam, Brussels & Stockholm | Data Science","inz4jtMw37s","2022-01-18T09:39:51Z"
"Alumni Story | Anja | From Film Studies to Software Engineer","m1PxhaZt8vE","2022-01-18T00:27:11Z"
"Factur-X : automatiser la facture électronique - Atelier Data avec Le Wagon","wTVOcOl2VEk","2022-01-13T16:47:59Z"
"Alumni Story | Ellyn Bouscasse | Software Engineer and Lead Teacher at Le Wagon","yxccaK8TQis","2022-01-13T15:19:39Z"
"Alumni Story | Judith Van Leersum, Teacher, Entrepreneur & Data Scientist","D1K7OoPGWcM","2022-01-11T14:48:37Z"
"Tech & Data Jobs in the UAE | Tips, Salary, Skills, Hiring Process & Market Analysis","SSZABcULWzU","2022-01-06T14:17:18Z"
"Bordeaux-Lille-Nantes Demoday | Data Science - Batch #770","3T35NKY3-_4","2022-01-03T09:25:36Z"
"Le Wagon Berlin Demo Day I Batch 734 I Web Development","6Lj0_L9QoDo","2021-12-28T13:18:36Z"
"Le Wagon Berlin Demo Day | Batch 735 | Data Science","kXXJDpDmdVM","2021-12-28T10:38:34Z"
"Le Wagon Berlin Demo Day | Batches 671 & 673 | Web Dev & Data Science","d_SOksxtVzs","2021-12-28T10:31:34Z"
"Web Development Coding Bootcamp Tokyo | Le Wagon Demo Day - Fall 2021","OP88DtltO2Y","2021-12-27T06:09:00Z"
"Data Science Coding Bootcamp Tokyo | Le Wagon Demo Day - Fall 2021","LFTs1ROXu98","2021-12-27T05:42:42Z"
"Bordeaux Demoday | Développement Web - Batch 733","hASPj7x7onc","2021-12-22T13:35:59Z"
"Bordeaux Demoday | Développement Web (Part Time) - Batch 632","yL4-KZVpCJA","2021-12-22T13:27:09Z"
"Alumni Story de Nantes | Florent, co-fondateur de BiciCouriers","OaukUbUqnt0","2021-12-22T11:01:43Z"
"Coding Bootcamp Barcelona | Le Wagon Demo Day - Web Dev Batch #726","9LPDoEXyHqk","2021-12-21T09:27:16Z"
"Le Wagon Amsterdam | Demo Day Web Development - Batch#744","Jq64hizPQr4","2021-12-20T17:41:50Z"
"Le Wagon | Madrid #725 | Product Demo | Walking Stick","qRunBPQk9CY","2021-12-20T15:14:55Z"
"Le Wagon | Madrid #725 | Product Demo | Fan Shop","FN8y55rTyFg","2021-12-20T15:11:42Z"
"Le Wagon | Madrid #725 | Product Demo | Story Deck","dvq1BSeu6YI","2021-12-20T15:08:45Z"
"Le Wagon | Madrid #725 | Product Demo | Kinoko","0KHwXwT_cRY","2021-12-20T15:02:58Z"
"Le Wagon | Madrid #725 | Product Demo | Alexandria","qVPG1d05s_4","2021-12-20T14:56:12Z"
"Lisbon Demo Day | Web Dev batch #767","-RfIYU5Se_Y","2021-12-20T11:33:42Z"
"Introduction aux apps conversationnelles","XA_2Za0uOhU","2016-09-22T16:22:30Z"
"AperoTalk avec Jean-Daniel Guyot, CEO de Captain Train","RsBZs_4pzCI","2016-09-22T16:12:55Z"
"Introduction to Elixir","DltjeuB4Cu0","2016-09-22T14:08:47Z"
"Le Wagon DemoDay - Batch #27 - Nantes","5pJqO4CwBko","2016-09-21T15:02:45Z"
"Bonjour Gustave - Your digital trendy (and funny) Sommelier - Batch #31","XniXSZYSOzI","2016-09-13T09:34:08Z"
"Wagon Talk - Edson Rigonatti, partner na Astella Investimentos","Y8WRsfr4M84","2016-09-13T07:03:19Z"
"Wagon Talk - Gabriel Benarrós, sócio-fundador da Ingresse","-PmRfm0ALns","2016-09-09T20:49:34Z"
"Le Wagon DemoDay - Batch #36 - London","83fw4h2vxCc","2016-09-09T16:26:13Z"
"Le Wagon DemoDay - Batch #34 - São Paulo","zd9nbSmVO4I","2016-09-08T21:00:53Z"
"Le Wagon DemoDay - Batch #30 - Paris","tf_oIjOxS2I","2016-09-02T18:50:26Z"
"Le Wagon | Why Lisbon?","9gY_Kex-Spw","2016-09-01T16:17:41Z"
"Yoga Story - Batch #26 - Le Wagon Lille","ddjLWl-uNfM","2016-08-30T13:39:27Z"
"Screen Family - Batch #26 - Le Wagon Lille","Sq_gWnkbfg8","2016-08-30T13:38:33Z"
"Pimp my Balcony - Batch #26 - Le Wagon Lille","PKxxeHIeNVQ","2016-08-30T13:37:25Z"
"AperoTalk with Sébastien Deletaille, founder & CEO at Real Impact Analytics","IzWwkIH5lzg","2016-08-09T10:34:43Z"
"Le Wagon DemoDay - Batch #23 - Brussels","QsM5YxZy7YE","2016-07-06T08:22:05Z"
"Launch Your Tech Product: Tools & Metrics From Idea to Market Fit","43ez9gxNZdE","2016-07-04T07:59:16Z"
"Build your UI library with CSS","GNtohfhj_A4","2016-06-29T08:45:25Z"
"Share Your Trip - Batch #19 - Le Wagon Bordeaux","n3epYjOBgX4","2016-06-22T13:29:11Z"
"Lançar um MVP sem saber codar","LJLKqRfsoPY","2016-06-14T14:13:01Z"
"Javascript for Beginners","BEJ3d6IgmVk","2016-06-13T13:45:40Z"
"AperoTalk with Nicolas Van Rymenant, founder & CEO at Menu Next Door","m8LBtWVaC7Y","2016-06-08T11:40:10Z"
"API for beginners","oBW_VNg4qD0","2016-06-05T18:21:37Z"
"Le Wagon DemoDay - Batch #24 - Paris","pRUVEoYr6bA","2016-06-03T18:43:18Z"
"ApéroTalk avec Nicolas Mondollot, CTO & Co-fondateur de Drivy","xhMPe3-QeDg","2016-05-29T16:54:53Z"
"ApéroTalk avec Edouard Rosenblum & Corentin Guillemard, co-fondateurs Breaz.io","fuwVoqGFizg","2016-05-29T16:44:42Z"
"AperoTalk avec Romain Dillet, journaliste chez TechCrunch","ZU1Z0SMtvHQ","2016-05-29T16:36:24Z"
"AperoTalk avec Teddy Pellerin CEO Heetch","ROQBFiYtoC8","2016-05-29T16:18:47Z"
"Git and GitHub for Beginners","Z9fIBT2NBGY","2016-05-29T15:58:18Z"
"Technical Workflow for a Startup","iZkP9rcEJEM","2016-05-29T15:30:10Z"
"Le Wagon DemoDay - Batch #20 - Amsterdam","6ebCdcUAYVE","2016-05-14T10:00:48Z"
"Build your website with HTML & CSS","-9ZheXYOMeM","2016-05-10T08:45:48Z"
"AperoTalk avec Alexandre Dana CEO Livementor","bgbGfxnWPf0","2016-04-21T09:51:39Z"
"Le Wagon DemoDay - Batch #17 - Brussels","5Yz2GS21if4","2016-04-04T08:34:40Z"
"CForGood - Batch #16 - Le Wagon Bordeaux","_q-l9q0yhB0","2016-04-01T08:50:53Z"
"PersoTattoo - Batch #19 - Le Wagon Bordeaux","DSFp_wCCpDs","2016-04-01T08:46:01Z"
"Le recrutement des profils digitaux et tech","g7d-qkTHrtU","2016-03-25T16:30:10Z"
"AperoTalk with Quentin Nickmans, co-founder at eFounders","m14e0P7Tccc","2016-03-21T16:25:49Z"
"Poll & Roll - Batch #19 - Le Wagon Bordeaux","_5VUdYasagA","2016-03-20T12:00:54Z"
"AperoTalk avec Olivier Xu co-fondateur Kudoz","kWviEpJtuig","2016-03-18T19:49:46Z"
"AperoTalk avec Bénédicte de Raphélis Soissan CEO Clustree","fzm5nK0WLIU","2016-03-18T19:36:26Z"
"Le Wagon DemoDay - Batch #18 - Paris","79SQFIIR0O8","2016-03-04T18:17:22Z"
"Ouipharma - Batch #16 - Le Wagon Bordeaux","zUU9ZPKzOMg","2016-02-03T17:40:26Z"
"AperoTalk avec Olivier Pailhes CEO Aircall","f-op1ZTxmDU","2016-01-29T11:02:33Z"
"AperoTalk avec Matthieu Vaxelaire CEO Mention","7afmvxHdFQM","2016-01-27T16:39:16Z"
"Swiitcher - Batch #16 - Le Wagon Bordeaux","-DGgRkXT2og","2016-01-25T18:02:53Z"
"Girls In Tech- Innover par le code","wRCfbLrEE_g","2016-01-17T12:25:25Z"
"Web-components Design","ewxMpl09OwE","2016-01-17T12:19:48Z"
"Outils et best practices pour construire une API","HQohQAhqGxc","2016-01-17T11:57:12Z"
"Open Source Politics","RBLkMSceC0w","2016-01-15T12:00:53Z"
"AperoTalk avec Mickael Froger CEO Lengow","5xzjVfFkIkk","2016-01-15T11:32:15Z"
"Data For Good France - Croix Rouge","2ex19Zk2GN0","2016-01-14T19:43:21Z"
"Le Wagon - Product Punch #2","f94mMRw0GUM","2016-01-14T19:43:13Z"
"Le Wagon DemoDay - Batch #12 - Brussels","scL6QD71M74","2015-12-16T17:42:25Z"
"AperoTalk with Pieterjan Bouten, CEO at Showpad","wZwzKc6mHqc","2015-12-08T15:23:16Z"
"AperoTalk avec Alban Denoyel CEO SketchFab","HT6wLcltF6s","2015-12-04T11:47:31Z"
"Le Wagon DemoDay - Batch #15 - Paris","K6CqqmsoHBs","2015-11-20T17:56:40Z"
"AperoTalk with Thibaut Dehem founder 87seconds","pY7JxJ9MsEQ","2015-11-13T14:56:09Z"
"Javascript pour les débutants","cQZOfeKrWDs","2015-11-09T10:59:20Z"
"AperoTalk with Jonathan Cornelissen, founder & CEO Datacamp","LcQ6MmEPo5Y","2015-10-26T15:25:50Z"
"Le Wagon Paris - AperoTalk avec Jean-David Blanc fondateur AlloCiné et CEO Molotov.tv","i-rLt0qLLgU","2015-10-19T15:48:01Z"
"AperoTalk avec Pierre Valade, co-fondateur Sunrise","daGRQC15PSU","2015-10-15T13:29:49Z"
"We are Le Wagon Brussels: Batch 3","fxa4WqgiWQ8","2015-10-14T10:39:04Z"
"One day at Le Wagon Brussels","dxASe7vK3fY","2015-10-08T08:27:25Z"
"La culture chez Trello & best-practices pour internationaliser son produit","HDgp6K09fyo","2015-10-02T09:51:17Z"
"La Génèse du Wagon OnDemand","tgE4ujfoFcw","2015-09-23T15:37:52Z"
"AperoTalk avec Dimitri Singer, CEO 3D Sound Labs","va2VYxdBot8","2015-09-23T14:01:17Z"
"AperoTalk avec Emmanuel Schalit, CEO Dashlane","U2Oco8ysE8E","2015-09-23T13:46:18Z"
"AperoTalk avec Stanislas Niox-Chateau, CEO Doctolib","CzzZyExGaIg","2015-09-23T13:44:12Z"
"AperoTalk avec Serge Alleyne, CEO TokTokTok","0P3RijQyqE8","2015-09-23T13:43:07Z"
"Aperotalk avec Rand Hindi, CEO Snips","cWSRpLC2XCY","2015-09-23T13:32:17Z"
"Aperotalk avec Didier Rappaport, CEO Happn","05LjBGJYGjE","2015-09-18T09:51:13Z"
"Le Wagon DemoDay - Batch #11 - Paris","WQknyGGXDdc","2015-09-11T17:05:54Z"
"AperoTalk avec Damien Morin, CEO Save","2NEnwClbNDA","2015-09-04T12:29:38Z"
"AperoTalk avec Yann Klis, CEO Scalingo","PScmRpSip6Q","2015-08-07T15:39:53Z"
"AperoTalk avec Renaud Visage, CTO Eventbrite","yUL7Cjcxg9w","2015-08-06T12:07:20Z"
"AperoTalk avec Guillaume Gibault, Fondateur Le Slip Français","9sb6Ac9teH4","2015-07-31T10:41:57Z"
"Le Wagon DemoDay - Batch #9 - Brussels","shMfq1Vl9WA","2015-07-29T15:45:22Z"
"Workshop Technical Entrepreneurship","wC90ors8BMk","2015-07-29T08:09:00Z"
"L'experience développeur dans la construction d'une API","2c32rz8d-gM","2015-07-21T09:55:25Z"
